x_time,x_load,x_quality,x_env,x_group,x_shift,y
340,2.6411640590910954,0.79871462128671,1.1186323341542117,11,0,10.273447241372324
341,1.6844088666374766,0.9404475802723762,0.013043374376952133,7,0,10.646688025375996
342,5.095495774433305,0.5248029541747414,-0.1792510253569118,14,0,20.180207354583768
343,1.636706913196844,0.6285313460946044,-0.11000549870105147,11,0,8.232546998619693
344,2.0129598303995193,0.732518167110455,1.2920603343265227,10,0,11.726418511189179
345,1.0432720552266328,0.6134892697357606,-0.7491717266032418,18,0,11.739668386641789
346,4.271084891166429,0.8719525936510759,1.315508290940104,13,0,13.212624700208051
347,1.1056824130988019,0.9596040155268626,0.21049629892150362,17,0,10.14733673814181
348,3.3891185138823143,0.7118850599654617,-0.16041938197534772,12,0,13.743389191026152
349,8.180062334353488,0.6710663000559475,2.5009004979342815,3,0,22.255757811595785
350,0.3952727184429625,0.9807753660687831,-1.0556394897985963,16,0,11.51611374566638
351,6.660242522022177,0.7224262164137705,-0.35368575956700604,18,0,19.66661521358425
352,3.08229247562173,0.7445242002246416,-1.2324312391640002,8,0,12.166715012179981
353,0.8925108817820588,0.6758249361709527,0.9524619705361694,6,0,15.372764550408448
354,2.7178820562955193,0.9547742365060692,1.689188933651679,0,0,13.801663592483457
355,4.185260687954828,0.7844777416409254,1.669922781404639,6,0,18.43421768109271
356,1.2604224608889825,0.8810872935908223,1.2239487531460047,6,0,15.649534705953263
357,3.5286455898384625,0.9059033591754432,-0.19762046779596562,19,0,16.00422671561044
358,7.028336017567657,0.6709245209586291,-0.3652409774898465,6,0,27.3811716718132
359,1.6349565248962301,0.71684716566019,-1.671169772494065,7,0,12.967061763407504
360,1.0315923175721542,0.9242358872031323,2.0358735351817927,15,0,11.902053234752271
361,2.2642402047854637,0.6816276758379052,0.4689780781484677,2,0,15.31453683399331
362,2.609470908040972,0.8969675667259256,-0.49195690486948307,12,0,13.799351094290426
363,5.273894862160191,0.9704961612872185,1.3280568889869675,9,0,18.135340896062626
364,2.206332506503526,0.8116051865340035,-0.9727645167600009,17,0,14.590199825938468
365,1.761114561732919,0.8708136437259444,0.40662203422267407,6,0,14.665352158517836
366,1.0076311303494314,0.9025486560205674,-0.17262913429083468,4,0,15.019699772115345
367,0.4696368361551433,0.9225198244483213,0.638677139880301,6,0,14.398356172021536
368,0.7416306342059076,0.697526668928398,-0.06357353918612146,16,0,12.958579541181626
369,0.7372310725457294,0.5256317295879991,-1.4509278911112242,3,0,7.219674247993059
370,2.0302445546360133,0.7009381356183697,0.07557637267003782,15,0,16.993722237778286
371,0.5727438214600897,0.8368781148920449,1.0488641418753621,18,0,11.204017570696548
372,2.396325521578498,0.7251751928903964,-0.029216405853985244,9,0,14.185509228753045
373,8.061816178095892,0.8744815754301993,0.775115121589086,2,0,26.429136170348485
374,5.377686057071257,0.6784912147343319,-1.0455294856740531,2,0,20.424982914056788
375,2.0146132481773162,0.8173720705520148,-0.026260793269852138,16,0,15.822560328570626
376,11.52771896107184,0.5932099024269872,-0.6245104550885774,9,0,34.124213245985864
377,2.616438352458891,0.8746847183224784,0.7469808401047098,16,0,16.845520101205732
378,2.9035427453620617,0.7728479844065129,0.03149156226199577,16,0,17.951453829084222
379,2.23073776511487,0.6020321942733002,0.6900736763366125,3,0,15.580920748234321
380,2.4371084412613397,0.6459555867489036,1.087710426157866,5,0,15.459836878557347
381,1.5884117787421266,0.8743043542909161,0.6916185751213884,11,0,12.500930855413786
382,2.0380320748015883,0.7413006178307604,0.2731184342936442,19,0,15.162122483253517
383,6.689867177777455,0.6080157201965362,-0.9982122585114053,16,0,26.927586984885554
384,5.772659654401632,0.9836355951851488,-0.002786110666901238,16,0,24.069921177792303
385,0.2507991660474104,0.857562509908444,-0.5330904020158331,9,0,11.07236627886492
386,0.644916012292913,0.9785674162698981,-0.34406395670422657,6,0,17.455937032250258
387,1.276013401189192,0.7135525226801716,-0.37453415075025087,15,0,15.986223777318646
388,4.78493237663237,0.7375501703458602,-0.9799255747822445,12,0,19.000106066858873
389,5.859254608077711,0.9489776080925096,-1.9573385891339898,2,0,21.641276360046756
390,4.174091426490597,0.7625246701226923,-0.6681430483277668,1,0,18.056013126206896
391,0.8890433786247466,0.8536394559528335,0.19337945192415906,15,0,17.07951758317609
392,1.6156216505955747,0.6260864387477649,-1.3481770454274902,5,0,17.322066623715322
393,3.5724569384471168,0.7233632343513203,0.015682236471624342,5,0,17.966586254088586
394,2.0628927029048536,0.5617249329051776,1.9002684243109647,12,0,16.2119058576632
395,1.842141871595528,0.6029900179384808,1.0230565552522393,6,0,21.427955785408454
396,1.8641163488640675,0.5004717076338155,1.6435415091205292,4,0,18.87890803178128
397,5.484109219345398,0.5196325258243302,0.3911278769327262,6,0,25.76089771611422
398,3.833398406320991,0.9886419115884646,1.167509822986446,1,0,23.018971137900696
399,1.9471990152068268,0.6211768475683812,-0.7239647304677874,16,0,15.028891982417852
400,3.1862280072502385,0.8316553547520009,-0.6443402670219842,12,0,21.646492342927708
401,0.7755976215318471,0.9195498493998058,-2.7391402061374728,15,0,16.330309535526876
402,1.6182245414265166,0.7753302296182821,1.186145474042299,19,0,18.467382391550046
403,5.131283171096164,0.5765722500419781,1.540323979819886,1,0,19.814811015843315
404,0.5348327740500334,0.8640582186680832,-0.55317724534727,4,0,15.975477014232533
405,3.8667345396394643,0.8001257050497915,-0.2539517063972351,17,0,19.99011358048172
406,0.24724590941272379,0.8656252946736875,-0.7538621136909615,6,0,16.405811162372594
407,7.434258227555218,0.8848733114285436,0.3826535514774916,10,0,31.10750385887897
408,1.5862740868061438,0.9877051838423725,1.1249325453032408,10,0,20.656868596542466
409,3.3553148964241526,0.7867816400133549,-1.742771973881041,16,0,17.656989052534477
410,2.7277890065411046,0.6708205563453009,0.4094385306422523,15,0,20.640213997246992
411,2.8024995344508885,0.8242322784501186,-0.2766717717191454,12,0,18.87042021533454
412,3.144681448086728,0.5342203546213131,0.11339439196668935,4,0,23.67450732675498
413,0.4353727177506828,0.9486986591607931,0.45899400167429094,19,0,13.748090507196187
414,2.8456916643797316,0.5596905056690984,-0.18820243877282114,15,0,20.173990718076244
415,2.160374732848238,0.6639214189429091,-0.10358685340578061,15,0,19.272052006984456
416,1.593663001089924,0.9078726903130605,-0.2138751675546389,15,0,18.393187060539272
417,1.2754099009557076,0.7986561891653559,0.9703162017882814,13,0,15.967733063614858
418,2.8987536404757694,0.6968177601387211,0.41875996012749656,5,0,17.258787546278462
419,1.0436948738212886,0.7367178296875108,0.22058353773736078,1,0,13.96854490277199
420,5.06943991747402,0.9272736966010902,-1.2709517210922827,13,0,19.316582238651584
421,3.5313975954826473,0.670002193029946,-0.3785797432131542,15,0,22.64241020865495
422,3.0292972890174124,0.9348248424060857,0.8986691603391742,19,0,20.778095352551748
423,4.9266507118303515,0.5440672154883457,0.037696573123922904,12,0,20.502815993314467
424,0.36111388836809755,0.8883992186043154,0.6595314695891383,14,0,14.821053628942044
425,0.7506108616755269,0.9237738165273681,1.7665118003276337,11,0,15.712952409652493
426,3.6423972655787744,0.5909088264186694,1.0386060692088166,8,0,23.086211825623256
427,1.341505673326942,0.7151732661861002,0.09315833769974234,17,0,16.875829035379766
428,1.4929370775632103,0.5827498873318278,-0.5109891701957271,13,0,12.323179911586454
429,0.6455837386459568,0.8533020644971089,-2.5535495960558983,19,0,16.502348842815792
430,1.046400931487483,0.7676738840308284,-0.16838492247285253,3,0,15.326893924992737
431,5.145785476226161,0.8176616733541605,-0.32601249581684916,7,0,23.159222088670717
432,3.582153631963039,0.5982434834781056,0.3903661943953757,7,0,19.52201773513185
433,2.8752875570581864,0.6058729310262098,-0.1539052269746876,15,0,19.434252434453892
434,1.5427533364697652,0.5207486627549531,-0.32038505943679435,9,0,15.57218362430152
435,2.7437923480493414,0.6610337675978648,-1.7793989305072206,16,0,21.852675519566752
436,5.451296865594985,0.7798723306668375,-0.9399678291500665,0,0,24.755465781474342
437,1.3705710307910794,0.9289674569986643,0.4766510408005575,17,0,15.90092625993824
438,2.4328553335051533,0.8334637237293403,1.7159076311326944,9,0,13.93004841665339
439,7.735960933322175,0.7176981616998757,-0.09752538374562343,3,0,29.062902996018575
440,4.136268328725727,0.976560057197069,0.3278110735741233,0,0,22.70343844715274
441,1.561314590274005,0.8596226002879159,0.9524781569528054,3,0,17.419874642366274
442,3.9077997161485927,0.965082601431275,-0.8108939362002497,3,0,21.34768808985483
443,0.5254705411928717,0.7637939866360828,0.36681404328544226,3,0,13.445762567406465
444,2.3586127057562347,0.6294521373965698,-0.7404901063321585,16,0,17.29748219947542
445,3.9048326687052293,0.526413343182361,0.8648244384910113,8,0,19.267853949281
446,3.3108901807239928,0.8630424257419252,0.15140304795173262,18,0,17.80533706632643
447,3.878597559665318,0.5606514990027671,0.2984518139814398,12,0,20.446900809091975
448,4.4875526570620305,0.6513875641359836,-0.7825985974185891,3,0,18.732126247523343
449,3.498787888744136,0.7662354539419487,0.7070323596107849,4,0,20.490259147159804
450,3.427650342384,0.7822082938898738,2.084712921231016,12,0,20.333811331045883
451,2.92413807425043,0.800291598493568,-1.0079116954282061,15,0,21.899208254144774
452,0.9365160085969831,0.5831276651748503,-0.3397590076475238,4,0,15.355487144482721
453,5.144253546697607,0.6898687024108243,0.23160747416809183,7,0,19.94615402438491
454,2.4241814157739956,0.8085971135584833,0.7864062119958165,15,0,20.666878342781263
455,4.065562807675966,0.9849094323168923,-0.5595462852894689,0,0,21.91811654105649
456,4.792714259059604,0.8638155688498443,-2.83303029014274,5,0,18.674071269769215
457,1.6279209817111124,0.9613018785469789,1.359189494164025,10,0,19.78050757147424
458,1.7494652695866209,0.8811060291570885,0.7605061195841426,15,0,17.885682346466268
459,1.9478127014007596,0.7958584844462002,-1.742947530486665,4,0,20.212815977644496
460,5.805438590317896,0.5960116845681722,-0.6075687917795559,15,0,23.982448572890014
461,1.1369509012367298,0.8333428259462565,1.5681824295273261,6,0,17.92154122047148
462,6.479306465687512,0.8116897829799535,1.447796418457866,18,0,26.573420235307747
463,2.900270356947999,0.8012345852286332,0.9386400226789446,0,0,20.597697899562785
464,3.0536181010678574,0.7448929339941204,-0.17611243395986265,8,0,20.10566987002495
465,4.648783400581953,0.7643283019946379,0.08298741881250997,17,0,22.822230490025657
466,2.662751561983875,0.667221263559052,-0.1309258051261265,12,0,16.895313750187977
467,5.18297033633986,0.7596563463211516,1.1282397832688376,14,0,22.11921761844617
468,1.626112252560707,0.5987779528392392,-0.8758424064951101,2,0,17.042083653025323
469,6.342783700794195,0.9025871986801883,-0.8057996548842047,9,0,22.462556030075735
470,1.732719334377029,0.5928884773493539,1.0102745868360157,8,0,16.181424833825794
471,6.502742888529288,0.5424831449447332,-0.044361455511561634,12,0,24.920621592817916
472,1.7713977119809772,0.7181230131785787,1.378467355453808,15,0,10.868890385437613
473,1.9930648924537704,0.829153719753031,-0.6715122069805457,2,0,16.657730906530485
474,1.01606917071935,0.7188584124667707,-0.0547783603388251,14,0,15.261790769269084
475,1.2884450061222739,0.6383770659756542,-0.9224129848439533,16,0,14.297215308338878
476,2.4334327294399793,0.7790855919452204,0.007362681423567135,13,0,15.449393534930799
477,2.9815360486727,0.6735011677061,-1.478546936998799,6,0,21.62153443494682
478,4.931618164176081,0.9664338450633165,-0.4876334209549628,19,0,22.26272323394963
479,2.108086324042201,0.961322569801786,-1.4362538649281178,15,0,20.4101863333215
480,3.316058418966711,0.7511859099860477,0.6939232331912581,7,0,19.119444537885922
481,2.836384943442832,0.6639419970091293,0.7165893397596517,3,0,19.596817484859923
482,3.580021064755475,0.8685662069783195,-1.730262730484345,19,0,17.642847172987665
483,1.4572161791776632,0.5183564717415333,1.3338857455005728,14,0,16.322777557395163
484,1.606264833628574,0.7373845030218256,2.497415126419854,4,0,22.106790062028544
485,1.4576930319589438,0.6681616971351667,0.04600638673634095,12,0,14.65111565481022
486,5.581738817442853,0.9602679425512773,-0.6411142602246448,5,0,25.45204216211001
487,6.3830584147222424,0.5060015136363413,2.8243305910030463,4,0,30.814694778160373
488,1.5496294389291765,0.7764074378591745,-1.3189684983025107,16,0,20.93418555842316
489,1.5758530113325002,0.870331790533313,0.020106466869098387,6,0,18.490870093677664
490,3.936879772584259,0.7425089937620206,0.17962227263192343,5,0,20.678738859888913
491,6.853594630120176,0.5427015150813608,1.3451476204524146,1,0,26.33475867665849
492,7.839539439021944,0.9862306950139511,0.35973897512678843,10,0,32.398783499056016
493,1.491192509860173,0.7590052156880489,-0.4986338957884514,6,0,18.5191240486098
494,1.8218675907660387,0.8070931221595057,-0.9511843703879561,7,0,13.532704572104361
495,3.0954407414616334,0.6183048913537537,-0.34182182024613555,4,0,23.14366855949983
496,3.2052134509819394,0.7417490425534019,-1.0069273609451441,17,0,19.89158901593365
497,2.172759912581655,0.7145747459791609,0.04782531978468294,15,0,19.564252871063754
498,1.25085069531187,0.5374479210009919,-0.5641961798604865,13,0,13.443329086101347
499,2.4363970266386006,0.5530801767737337,-1.4940377932897506,11,0,18.22595078589891
500,7.834065169765786,0.9187362598093873,1.2551457883749038,16,0,29.684877557889305
501,1.6256429565257577,0.6199099761032951,-0.4976725234290394,4,0,20.026113302818874
502,2.9588863240542724,0.5974791357493152,-1.2681368049753126,13,0,16.66060967681127
503,11.280436241578503,0.7524557256250697,-0.16825913448754154,5,0,36.21527606254948
504,1.6064496658596776,0.8843735656812565,0.06837156596765875,14,0,18.897414922113104
505,4.0666094202659835,0.530973259289494,-1.7464667255790336,6,0,27.526814864664523
506,8.052314833210053,0.7884039598191279,0.33164766712576277,13,0,28.69032126802904
507,3.8271022912354438,0.5596052214202867,-1.0471575686902646,17,0,24.833092247128
508,5.320254562005991,0.5182305254128092,1.7110288091907877,0,0,25.044920687915337
509,4.4492213986204385,0.5263719760811088,0.5239605120767348,5,0,21.310847837831478
510,3.6166127524069265,0.9170820541042206,-0.39989999010931654,2,0,21.459158784849738
511,6.245346961287984,0.5589862418140308,-0.7451677703173505,4,0,28.692313912804245
512,3.978381304073114,0.522575682206146,-0.10496770756362395,11,0,20.64819004203015
513,2.190140604686316,0.7189499435714561,0.6127907415832897,10,0,25.59700254803172
514,2.7950081836101113,0.9219967359710124,-0.02549412858519966,12,0,19.394423112714676
515,3.284049191540748,0.631204188244651,-0.21715880713685662,15,0,25.21854970844689
516,1.813041568660207,0.7108563087629582,0.058370290817895645,17,0,19.721223131207353
517,2.8886214971038844,0.5199612662818756,-0.6038589312369547,16,0,23.62201056749279
518,2.591006474398025,0.7245392570674379,-0.3432059268430377,16,0,21.653732548445735
519,3.9698730284258983,0.7888065403185669,-2.085792438905004,10,0,27.644035201425158
520,9.464598604965495,0.7854535268760724,0.9737262308523678,19,0,33.65267359268182
521,3.0146929700751492,0.6662133460871826,0.2987977803217619,9,0,22.619061631855615
522,6.967821284520509,0.6577665903315677,-0.7734558440334302,15,0,33.65385289832498
523,3.8716226202521025,0.5533118094682989,1.8987349813552388,1,0,23.205665957214677
524,2.8790581371132644,0.6833991603231342,0.08701648039238655,16,0,23.685744451398627
525,1.731307611052701,0.5497473344364823,-1.0361435719751968,19,0,20.87091537454161
526,2.8950037567515308,0.8832979723560258,0.8567374214704584,9,0,22.09348059230344
527,2.7664363060214536,0.983137148874093,0.3980482165092625,12,0,22.180743788851693
528,1.3745384356768684,0.9850372283333535,0.39457998548421935,11,0,19.21780410398921
529,1.566335568812636,0.9325355496876969,-0.4257556046515905,14,0,20.6336366781603
530,3.3039217736280144,0.8003960746698096,0.4504957237780347,6,0,25.797374116125138
531,6.922170394888548,0.8504328486219399,-0.26175829022109454,12,0,30.581085621657266
532,2.3748244833970724,0.642602901340207,0.5559414516458422,11,0,20.33285357138835
533,0.6136516875818191,0.8153852100863104,-1.9049444540106388,11,0,17.339538100910573
534,0.9980164793617129,0.7278247747199387,-0.4338734629791891,1,0,19.040824164715634
535,4.137906113730655,0.7410086698884663,1.7221550978081948,4,0,30.188941512599133
536,0.7499794158950712,0.878888280187579,-0.7670674554003005,1,0,18.269929671117353
537,4.598675501036142,0.6409591777986259,-0.6038382974931866,19,0,25.340432360916157
538,3.9823189077689203,0.6590198058472599,-0.4479613384499751,12,0,26.60393270243831
539,2.312822713659193,0.9623208955643183,-1.2148061358886433,2,0,24.238469933016688
540,1.3852397935069178,0.5281121474254862,-2.208280776228252,10,0,19.608528523057256
541,2.0613416713678125,0.7428171492066702,-0.23058639852361285,15,0,21.969833023310034
542,3.2456015878676956,0.9564004002039308,0.13585942408165688,0,0,24.894054911640243
543,0.7752197619151358,0.8051815039090785,-0.05250506853865217,18,0,18.58021566712673
544,6.4675729657283485,0.773203537106066,-0.14487856194788684,10,0,34.5601230667224
545,3.2241474854856875,0.6248720896146776,0.043040870850387644,8,0,24.064117646067576
546,3.492911162478234,0.6716377445322241,1.022841471550764,13,0,22.400723254531446
547,3.962599017821896,0.9260242079023464,-0.19044618592921678,8,0,25.49776317446747
548,6.058263999636862,0.7796090658842291,-0.5740825770872696,6,0,34.27418059250519
549,2.9001985050370767,0.75737109687839,-0.2811254848880863,15,0,25.451747029312557
550,4.139660330485319,0.5497898567700145,0.5793467597567757,2,0,24.126007524581457
551,1.4056084366250028,0.5080140782275615,1.4120268785432495,18,0,14.036586045754365
552,7.860562266271563,0.9818425943435245,-0.6281437391691783,3,0,34.095581638955586
553,2.756368971410394,0.6884930836434209,0.09893378702888371,6,0,24.754501261452553
554,1.3994709410894444,0.8016065310497522,0.3383574419359596,11,0,19.496799078039345
555,1.7316868605983031,0.5398575365936424,-0.9925780067288229,17,0,21.158615246579018
556,0.3357855787306109,0.8415571428615233,0.02041716721291813,4,0,18.807564589958453
557,1.7224210838517862,0.9662833543529805,-1.465673857342095,9,0,18.00704333417289
558,0.13094888457019635,0.7878326264987099,-1.7690503037393988,11,0,15.122070629349956
559,4.351316839509277,0.5630576611877053,0.366746407892257,7,0,23.16185467730223
560,3.417716241805567,0.7908607637367384,-0.3838747413307828,18,0,22.850911321258383
561,1.0560711519250456,0.8831736065523261,0.20228040762121913,14,0,19.817890935677394
562,2.408740869089544,0.7032082682870093,-0.017894977008350053,0,0,24.94360116800786
563,2.4930302001810274,0.9399188739707339,-0.9764000486637974,2,0,22.358833397027546
564,0.8608542122170133,0.8243414766786823,-0.045254301964336476,17,0,19.657051113097136
565,2.0960530324214623,0.9496244591446013,-1.2331013050148552,17,0,20.14531839791994
566,2.552426463829266,0.8117526556236686,1.3909723580014006,1,0,23.11367286423252
567,2.051241511967419,0.5656439860024121,-1.3559703448599638,4,0,22.300544955540083
568,1.39824464412063,0.6548458555525946,-0.19578527096858134,0,0,19.860622450142714
569,1.0187498836703888,0.6008974741262285,-1.0422715880472484,9,0,15.616377875079362
570,1.9942044668582812,0.9544132488584312,0.5704211733607956,19,0,17.488158998565197
571,1.5490203693993145,0.8802000336437413,-0.33143137128150285,9,0,19.25153327158541
572,3.780805571702737,0.838199184455003,-0.5186667196212101,4,0,24.90205683712658
573,6.306857906555678,0.6504831598158108,0.8532015450515544,17,0,31.368375158737024
574,4.752037423489634,0.5920223860251068,0.029430591677552183,14,0,26.112935473694343
575,2.617260729750543,0.878225543994456,0.5166444459359673,19,0,19.536169168743875
576,1.444824231587062,0.7370789729395398,-0.9813259365174648,7,0,15.73009772644163
577,4.665090864266215,0.6128947760753145,-1.404816943927507,16,0,27.210106491531224
578,3.942754005697366,0.8083109890826375,0.10720796204013365,11,0,21.067958363889495
579,6.017276034511271,0.520166926069226,-0.3188463554947312,11,0,27.699165891815852
580,2.902504808757348,0.6630851270641267,0.6264346724539442,0,0,21.21421773325131
581,7.593590333358252,0.7342784972955674,-0.0799084526625497,3,0,30.665056561099448
582,2.9031705121236646,0.573979167054703,0.2050753392346299,7,0,20.613088900411636
583,1.4388116764850218,0.9923272387954198,-1.6233825299412434,0,0,21.351187781578936
584,1.6751562194267797,0.6045486822948072,1.8884369396142566,14,0,21.95506518942958
585,3.655295370998366,0.5651765650216327,-0.16424198503203188,17,0,21.65288154568457
586,1.5454749248769732,0.6017674369434483,0.697586970339199,0,0,20.16678567555889
587,7.559441202852911,0.8845305665798622,-0.8360916702196265,10,0,35.10740380094449
588,3.44370094182957,0.7127528296359213,0.3080099022173409,1,0,21.66978055968176
589,2.5743179131615106,0.782707969876269,-1.3028447635247453,0,0,23.273027689504442
590,2.7397178439312,0.5105045784931803,0.452067838259671,11,0,20.389797974951613
591,2.033980133858422,0.5172156542866573,-0.3559740843858328,15,0,23.508420590064354
592,0.46097131055318064,0.722912774913508,0.029190503935567446,9,0,15.414101840312622
593,1.676193485589006,0.9083276216008118,0.6979740301300975,17,0,17.720154449777883
594,6.954534986547641,0.9426194393537826,-1.2325403112202802,14,0,28.929326188031435
595,2.9603249875311155,0.5433532837978201,-0.684491730612797,16,0,23.570874722002223
596,5.125308955389894,0.7691815510505113,0.4573242810867655,9,0,23.354523859308944
597,5.224643595712632,0.9566148431396353,2.098221474546747,2,0,25.28706135881447
598,2.4261676632019595,0.6939863771989432,-0.13808233466148176,15,0,22.557346989333826
599,3.987925523023378,0.9147829157141842,0.5911361179239325,5,0,22.761580068918107
600,0.5212597640507174,0.5668478271997182,-0.10697146985848006,2,0,17.613469180016704
601,6.587922277518931,0.9676972448338994,1.9422455947562995,8,0,31.79982358284203
602,6.237978161963088,0.8757116587656513,-1.7472216669652556,10,0,32.26402875299417
603,3.583907014415911,0.9706671963934508,0.094621044669358,12,0,21.434536775710413
604,3.0395302289109516,0.8383086167762532,-1.625544033562061,17,0,22.66581394348897
605,2.4508405414857894,0.6817019659997134,-2.5065715705367166,3,0,21.951989377844683
606,5.52803251627025,0.9690905862623612,0.29746205311781654,7,0,25.780107834807264
607,4.311923941185242,0.6377833881545892,0.13949779614745886,12,0,24.449376343382372
608,1.8617689807854092,0.6660862610308662,-0.28483693774220137,9,0,19.65426585478861
609,0.8981938762185587,0.8504042090008701,-0.10619409003975315,1,0,17.61803571516026
610,0.7375719823930914,0.8826581497626931,3.0982994340712575,7,0,13.607621643219918
611,5.489004820623194,0.9647017419245769,-0.2581751380314344,5,0,27.29655019053665
612,2.4102350148449956,0.6024012045281048,0.5101243612500749,15,0,26.078819541169704
613,3.5422412093702658,0.898999017609612,-0.6493648196138809,17,0,23.68680995307459
614,2.651735263860659,0.8692730266984817,0.29523257504060313,16,0,24.6816320487456
615,0.7476493263033456,0.531897278126799,-0.23823367505561752,5,0,18.22403717510929
616,0.5348655211960457,0.6936115706051035,-0.41051848272973,12,0,16.218356125498293
617,1.7592232097621463,0.6413827285300493,1.8188985322003248,13,0,17.972115524616672
618,1.8837933881719109,0.6522452121770153,1.177184963184339,9,0,20.159251071831008
619,1.8828225038907451,0.9914734397773504,0.13674664739923068,10,0,24.300924662596668
620,1.9274491187684926,0.8213887067399639,-2.304211935943967,12,0,26.630356804771534
621,9.06348425609532,0.8588380788967498,-0.3610092232525697,11,0,34.63761424639001
622,5.0729396435307095,0.9883088186575046,2.7030275644050836,8,0,25.580896485326303
623,2.9915092809402197,0.6886008912288193,-0.23066166663970813,3,0,22.18279087097114
624,2.3638923308818303,0.9009200842264029,1.1032175720536581,6,0,24.854552117632238
625,2.4286099771178984,0.7172654816522477,1.4419424019526008,1,0,19.874754345231338
626,4.2040550638343515,0.9347668359074899,0.21896391585597508,6,0,29.819863000873074
627,2.3469279675349006,0.5903287706556516,-0.8418216318681523,8,0,24.95540990219173
628,4.727398837261995,0.9738430885321399,-2.4353123317828884,4,0,30.06172719852328
629,3.232789248265441,0.6093858542054398,0.6841632086089545,14,0,26.666437605913966
630,9.116722625812049,0.6631102534904658,-0.8147560028235481,17,0,37.07824628342046
631,2.239311431954473,0.8780961170533903,0.17615045188769213,3,0,24.957028892969163
632,5.3185862677219955,0.6968775707827033,-1.2498203395893641,18,0,29.77443006557984
633,0.9785396952059926,0.8041056883832234,-0.2652375404702022,19,0,21.63865126973426
634,1.4761762785790253,0.7222867505347143,0.033719054901053244,6,0,23.4003615021034
635,8.340015864220053,0.8711849685448909,0.26859358104429787,7,0,33.34857336738491
636,4.591731919601707,0.6141656261843054,-1.1148221873524142,16,0,30.735376062816346
637,3.5879750928044833,0.5292289936184384,1.1969109487613523,12,0,22.131307574949712
638,10.639831236754876,0.6499646987365331,-0.5968947847319713,10,0,42.41091892735264
639,2.390073410399512,0.7371543324342151,-1.6744694604532453,0,0,28.637380251178485
640,5.310080229622631,0.5840100260963392,-0.1090234199634638,1,0,28.724099512911422
641,5.57517091369632,0.6773986448281943,0.03437530902646009,16,0,31.011720775505196
642,7.184721034157021,0.6999915091467843,0.16058943317175978,4,0,37.45123990725878
643,0.8723395174728885,0.5286959218441367,1.3621324036850793,5,0,25.953033853680314
644,2.3778421354515142,0.7916536240921023,-0.23644883673585937,6,0,26.698916120348038
645,3.192217179430369,0.9421717139856438,-0.11961962436877134,14,0,27.886848947887863
646,7.107804684575582,0.5758714564765262,-1.1031843812330935,18,0,31.550681009553838
647,3.485126598853287,0.798904006700757,0.820553502887897,15,0,28.604435629328794
648,5.583240655416374,0.8323696024554231,0.18430906407810346,12,0,30.360011946120586
649,0.7966455168844653,0.7096673402096442,-0.42002772729416255,4,0,23.511998195885525
650,1.9669089580207844,0.850548793682135,-1.9046746934654637,2,0,26.3766726670844
651,6.222371389167348,0.705365771745506,1.4444121950550874,2,0,29.753654763021565
652,2.1796016905112796,0.7523186439887175,-1.2276799644560572,18,0,24.348899273390565
653,2.5302902119925115,0.5036765222772135,-0.5912780093697056,13,0,25.398625135782755
654,7.033422934341343,0.8458600570673445,0.35834451107600324,15,0,37.11403875520993
655,1.192392848360495,0.8306713394723622,-1.1965579286166865,16,0,25.299798209971474
656,1.4555658849112008,0.5192004386631723,-1.4935097782531435,3,0,27.70458826729022
657,0.7134594138375063,0.6841250536975665,-2.123947582700665,12,0,20.602424569800164
658,7.218372960886647,0.9895159203958337,0.7209969529056358,7,0,32.19560590858648
659,5.009680673614754,0.7103682812843084,-0.5451862447263219,18,0,30.152581865457798
660,4.92383417333919,0.7509727025659209,2.92727009247333,4,0,32.897095458820836
661,1.9222494953186757,0.9549650790798593,-0.9943550656308734,1,0,21.14661843355639
662,0.6590962765679432,0.8586309379328783,-0.9214510234289213,14,0,21.24414732461612
663,0.4756699762258942,0.7910350655621118,-0.5653929702854015,1,0,19.594925570895008
664,6.252886374715668,0.8989023406705363,0.2431346551384891,10,0,35.43405769586372
665,3.7587187429307085,0.9321831332279866,-0.47020333878531134,12,0,27.138876362631866
666,4.276455935935774,0.7284440358686335,0.612332214002512,9,0,28.14755631469784
667,3.0850159334518104,0.7375541824659178,-0.9785883899886544,2,0,25.925674542987124
668,1.3057411162249086,0.6930254678259179,-1.381591718463581,4,0,23.588821737430546
669,1.9949127873080714,0.9833530700092303,-1.7982147394091075,2,0,25.79209063715693
670,1.0326807348640008,0.8485831271451751,-2.2235741679371968,5,0,22.915501481633925
671,0.9140235269005965,0.5416115331040361,-0.5180690194750568,12,0,22.027819559827353
672,4.733290943698713,0.9314798116565093,-0.3009803123932219,9,0,30.978740781434585
673,0.5252817006362244,0.740279970418134,-0.6314370274831833,18,0,21.328614499864933
674,1.039250439637843,0.5343769532112437,1.243405797187162,7,0,20.81899101721645
675,2.0897420208113733,0.7748586275816556,1.228030209608135,17,0,25.03228845055346
676,2.709661141476377,0.7085821394878511,-0.3348029874445019,2,0,26.498311612873366
677,0.7043193077033292,0.9388747024313124,-1.793921113191963,16,0,24.90792785785784
678,3.453662273609968,0.6019973018046937,-0.5667051080550528,7,0,26.285020661108685
679,2.959159737623062,0.9132323047460915,-0.5998213939170615,9,0,23.612707660560215
680,6.1813258054998865,0.7788443455927263,-0.657134962278058,1,0,31.822477597869142
681,2.744385150595642,0.5273051516067345,-0.6977189038982449,11,0,25.013098025294358
